[89.0869, -54.7941, -22.4694, -15.4685]
[91.413, -54.7941, -22.4694, -17.7946]
[91.413, -49.5042, -22.4694, -23.0844]
[93.5721, -49.5042, -22.4694, -25.2435]
[95.2981, -51.2302, -22.4694, -25.2435]
[95.2981, -55.0634, -18.6362, -25.2435]
[97.4664, -55.0634, -20.8045, -25.2435]
[99.0645, -56.6615, -20.8045, -25.2435]
[99.0645, -56.6615, -25.3756, -20.6724]
[100.621, -58.218, -25.3756, -20.6724]
[93.1943, -50.7913, -25.3756, -20.6724]
[93.1943, -54.5947, -25.3756, -16.8689]
[95.4268, -54.5947, -25.3756, -19.1015]
[95.4268, -58.2812, -25.3756, -15.415]
[95.4268, -61.809, -25.3756, -11.8872]
[95.4268, -56.5314, -30.6532, -11.8872]
[97.4019, -56.5314, -32.6283, -11.8872]
[98.9817, -58.1112, -32.6283, -11.8872]
[98.9817, -58.1112, -27.6944, -16.8211]
[98.9817, -52.729, -27.6944, -22.2033]
[100.948, -52.729, -29.6603, -22.2033]
[100.948, -52.729, -25.0218, -26.8418]
[100.948, -52.729, -20.5906, -31.273]
[100.948, -52.729, -25.3011, -26.5625]
[102.92, -52.729, -27.2736, -26.5625]
[104.833, -52.729, -29.1861, -26.5625]
[104.833, -52.729, -33.5993, -22.1493]
[106.624, -52.729, -35.3909, -22.1493]
[106.624, -52.729, -30.6234, -26.9168]
[106.624, -52.729, -35.0124, -22.5278]
[106.624, -56.8058, -30.9356, -22.5278]
[108.428, -56.8058, -32.7397, -22.5278]
[108.428, -60.7421, -28.8034, -22.5278]
[110.237, -60.7421, -30.6122, -22.5278]
[111.607, -62.1122, -30.6122, -22.5278]
[104.002, -54.5071, -30.6122, -22.5278]
[96.9053, -54.5071, -23.5154, -22.5278]
[96.9053, -58.2915, -19.731, -22.5278]
[96.9053, -58.2915, -15.3217, -26.9372]
[96.9053, -58.2915, -20.0529, -22.2059]
[96.9053, -52.9749, -25.3695, -22.2059]
[96.9053, -47.8205, -25.3695, -27.3603]
[96.9053, -47.8205, -29.8859, -22.844]
[96.9053, -51.8924, -25.814, -22.844]
[96.9053, -55.7844, -21.9219, -22.844]
[96.9053, -59.5264, -21.9219, -19.102]
[98.9942, -59.5264, -24.0109, -19.102]
[98.9942, -59.5264, -19.4293, -23.6836]
[98.9942, -63.2053, -19.4293, -20.0047]
[98.9942, -66.7259, -19.4293, -16.484]
[91.4828, -59.2144, -19.4293, -16.484]
[91.4828, -62.8083, -15.8354, -16.484]
[93.7616, -62.8083, -18.1143, -16.484]
[93.7616, -66.2625, -18.1143, -13.0298]
[93.7616, -69.6781, -14.6987, -13.0298]
[93.7616, -69.6781, -19.1332, -8.59528]
[93.7616, -69.6781, -14.4259, -13.3025]
[93.7616, -72.9451, -11.159, -13.3025]
[93.7616, -76.1216, -11.159, -10.1261]
[93.7616, -79.1899, -8.09063, -10.1261]
[93.7616, -82.1358, -5.14475, -10.1261]
[93.7616, -84.9665, -2.31408, -10.1261]
[93.7616, -87.6888, 0.408218, -10.1261]
[93.7616, -87.6888, -4.29896, -5.41889]
[96.1814, -87.6888, -4.29896, -7.83866]
[98.5783, -87.6888, -6.69586, -7.83866]
[100.872, -87.6888, -6.69586, -10.1328]
[100.872, -87.6888, -11.2446, -5.58415]
[100.872, -90.53, -8.4033, -5.58415]
[100.872, -90.53, -12.8121, -1.17532]
[100.872, -90.53, -17.0241, 3.03665]
[100.872, -93.0502, -17.0241, 5.55678]
[100.872, -93.0502, -12.0495, 0.582157]
[100.872, -95.5691, -12.0495, 3.1011]
[103.317, -95.5691, -12.0495, 0.656371]
[103.317, -95.5691, -16.2376, 4.84452]
[103.317, -95.5691, -11.2961, -0.096985]
[103.317, -95.5691, -6.57412, -4.81899]
[103.317, -98.1405, -6.57412, -2.24757]
[103.317, -98.1405, -10.9493, 2.12757]
[105.48, -98.1405, -13.1121, 2.12757]
[105.48, -98.1405, -8.30017, -2.68438]
[107.651, -98.1405, -10.471, -2.68438]
[107.651, -91.825, -16.7865, -2.68438]
[109.651, -91.825, -18.787, -2.68438]
[109.651, -94.426, -18.787, -0.0833714]
[110.68, -95.4545, -18.787, -0.0833714]
[111.69, -96.4643, -18.787, -0.0833714]
[111.69, -96.4643, -13.8982, -4.97222]
[111.69, -96.4643, -18.1706, -0.699803]
[103.738, -88.5125, -18.1706, -0.699803]
[103.738, -88.5125, -13.3091, -5.56131]
[103.738, -91.2291, -13.3091, -2.84467]
[103.738, -84.9004, -13.3091, -9.17341]
[103.738, -84.9004, -17.6885, -4.794]
[105.785, -84.9004, -19.7361, -4.794]
[106.942, -86.0571, -19.7361, -4.794]
[106.942, -86.0571, -23.8745, -0.655619]
[109.216, -86.0571, -23.8745, -2.92972]
[111.414, -86.0571, -23.8745, -5.12755]
[111.414, -86.0571, -27.9284, -1.07364]
[111.414, -86.0571, -31.8034, 2.80135]
[113.671, -86.0571, -31.8034, 0.544419]
[115.853, -86.0571, -31.8034, -1.6372]
[115.853, -89.3448, -28.5157, -1.6372]
[117.561, -89.3448, -30.2238, -1.6372]
[119.222, -89.3448, -31.8851, -1.6372]
[119.222, -92.5661, -28.6638, -1.6372]
[111.938, -92.5661, -21.38, -1.6372]
[111.938, -92.5661, -16.4681, -6.54907]
[112.963, -93.5907, -16.4681, -6.54907]
[113.969, -94.5968, -16.4681, -6.54907]
[116.031, -94.5968, -16.4681, -8.61109]
[117.909, -94.5968, -18.3462, -8.61109]
[119.877, -94.5968, -18.3462, -10.5794]
[119.877, -97.4418, -15.5012, -10.5794]
[112.842, -97.4418, -15.5012, -3.54426]
[112.842, -97.4418, -19.706, 0.660567]
[112.842, -97.4418, -23.7241, 4.67861]
[106.163, -97.4418, -23.7241, 11.3578]
[106.163, -90.7518, -23.7241, 4.66787]
[106.163, -90.7518, -27.5653, 8.50914]
[106.163, -90.7518, -31.2392, 12.183]
[108.676, -90.7518, -31.2392, 9.67038]
[111.099, -90.7518, -31.2392, 7.24751]
[113.437, -90.7518, -31.2392, 4.90929]
[115.141, -90.7518, -32.943, 4.90929]
[116.798, -90.7518, -34.6003, 4.90929]
[116.798, -90.7518, -38.2001, 8.50906]
[116.798, -90.7518, -41.6461, 11.9551]
[116.798, -90.7518, -36.0037, 6.31266]
[116.798, -90.7518, -39.5432, 9.85223]
[110.139, -90.7518, -39.5432, 16.5108]
[110.139, -90.7518, -42.7936, 19.7611]
[110.139, -90.7518, -45.9107, 22.8782]
[110.139, -83.9814, -45.9107, 16.1078]
[110.139, -86.3852, -45.9107, 18.5116]
[110.139, -86.3852, -48.9899, 21.5908]
[110.139, -81.0868, -54.2883, 21.5908]
[102.347, -73.2944, -54.2883, 21.5908]
[96.1615, -73.2944, -54.2883, 27.7762]
[96.1615, -75.681, -54.2883, 30.1628]
[99.209, -75.681, -54.2883, 27.1153]
[91.5906, -68.0626, -54.2883, 27.1153]
[91.5906, -68.0626, -57.0343, 29.8613]
[91.5906, -68.0626, -50.7332, 23.5602]
[91.5906, -63.2042, -55.5916, 23.5602]
[91.5906, -56.9056, -55.5916, 17.2615]
[84.3164, -56.9056, -48.3173, 17.2615]
[77.2487, -56.9056, -41.2497, 17.2615]
[79.343, -56.9056, -43.3439, 17.2615]
[81.3708, -56.9056, -45.3717, 17.2615]
[81.3708, -56.9056, -48.4872, 20.377]
[81.3708, -56.9056, -51.4774, 23.3672]
[81.3708, -61.2561, -47.1269, 23.3672]
[81.3708, -54.9975, -47.1269, 17.1086]
[81.3708, -59.2934, -42.8309, 17.1086]
[81.3708, -53.1918, -42.8309, 11.0069]
[74.4312, -53.1918, -35.8914, 11.0069]
[74.4312, -53.1918, -39.3334, 14.449]
[76.6023, -53.1918, -41.5045, 14.449]
[79.7276, -53.1918, -41.5045, 11.3238]
[81.7783, -53.1918, -43.5552, 11.3238]
[75.7932, -53.1918, -43.5552, 17.3088]
[75.7932, -57.4484, -39.2987, 17.3088]
[70.0497, -57.4484, -39.2987, 23.0523]
[72.2942, -57.4484, -41.5432, 23.0523]
[74.4641, -57.4484, -43.7131, 23.0523]
[76.5635, -57.4484, -45.8125, 23.0523]
[76.5635, -60.2116, -45.8125, 25.8155]
[76.5635, -60.2116, -48.748, 28.751]
[71.0425, -60.2116, -48.748, 34.272]
[74.7014, -60.2116, -48.748, 30.6132]
[74.7014, -62.7816, -48.748, 33.1832]
[76.5066, -64.5868, -48.748, 33.1832]
[78.4944, -64.5868, -50.7358, 33.1832]
[78.4944, -68.7495, -46.5731, 33.1832]
[81.9701, -68.7495, -46.5731, 29.7075]
[74.6484, -61.4278, -46.5731, 29.7075]
[74.6484, -63.9921, -46.5731, 32.2719]
[74.6484, -68.0755, -42.4898, 32.2719]
[67.8208, -68.0755, -35.6622, 32.2719]
[69.649, -69.9037, -35.6622, 32.2719]
[69.649, -69.9037, -29.7272, 26.3369]
[69.649, -64.5454, -35.0855, 26.3369]
[71.502, -66.3984, -35.0855, 26.3369]
[73.7933, -66.3984, -37.3768, 26.3369]
[73.7933, -66.3984, -31.5266, 20.4867]
[77.1007, -66.3984, -31.5266, 17.1793]
[79.3574, -66.3984, -33.7833, 17.1793]
[79.3574, -66.3984, -28.196, 11.592]
[82.3695, -66.3984, -28.196, 8.57992]
[82.3695, -69.2682, -28.196, 11.4497]
[82.3695, -72.8344, -24.6298, 11.4497]
[75.7101, -72.8344, -17.9703, 11.4497]
[75.7101, -72.8344, -12.8454, 6.32471]
[78.6899, -72.8344, -12.8454, 3.34487]
[78.6899, -66.7371, -12.8454, -2.75245]
[78.6899, -66.7371, -17.0918, 1.49393]
[80.3833, -68.4305, -17.0918, 1.49393]
[82.8333, -68.4305, -19.5418, 1.49393]
[82.8333, -68.4305, -14.6013, -3.44654]
[82.8333, -62.7833, -20.2485, -3.44654]
[82.8333, -66.3182, -16.7136, -3.44654]
[82.8333, -66.3182, -20.8892, 0.729109]
[82.8333, -69.3447, -20.8892, 3.75558]
[82.8333, -63.8101, -26.4238, 3.75558]
[82.8333, -63.8101, -21.2822, -1.38599]
[82.8333, -63.8101, -25.3107, 2.64246]
[82.8333, -63.8101, -29.1616, 6.49335]
[85.0337, -63.8101, -31.3619, 6.49335]
[85.0337, -67.5628, -27.6093, 6.49335]
[85.0337, -70.4505, -27.6093, 9.38111]
[78.2796, -70.4505, -20.8552, 9.38111]
[81.2691, -70.4505, -20.8552, 6.39159]
[81.2691, -73.2841, -20.8552, 9.22515]
[81.2691, -76.0091, -20.8552, 11.9502]
[81.2691, -79.2781, -17.5862, 11.9502]
[81.2691, -81.8408, -17.5862, 14.5128]
[81.2691, -75.9797, -23.4472, 14.5128]
[81.2691, -69.6121, -23.4472, 8.14525]
[81.2691, -69.6121, -27.2185, 11.9165]
[81.2691, -72.3557, -27.2185, 14.6602]
[73.9091, -64.9958, -27.2185, 14.6602]
[66.7502, -57.8369, -27.2185, 14.6602]
[66.7502, -57.8369, -21.8237, 9.26537]
[66.7502, -57.8369, -16.6623, 4.10393]
[66.7502, -57.8369, -20.6715, 8.11313]
[66.7502, -61.4872, -17.0212, 8.11313]
[59.7486, -54.4855, -17.0212, 8.11313]
[61.912, -56.6489, -17.0212, 8.11313]
[64.0052, -58.7422, -17.0212, 8.11313]
[66.7584, -58.7422, -19.7744, 8.11313]
[60.4641, -58.7422, -13.48, 8.11313]
[60.4641, -61.7725, -13.48, 11.1434]
[60.4641, -64.6826, -13.48, 14.0536]
[60.4641, -64.6826, -17.3401, 17.9136]
[63.279, -64.6826, -20.1551, 17.9136]
[57.0428, -64.6826, -13.9189, 17.9136]
[50.142, -57.7818, -13.9189, 17.9136]
[52.4106, -60.0504, -13.9189, 17.9136]
[55.4515, -60.0504, -16.9598, 17.9136]
[55.4515, -54.6297, -22.3805, 17.9136]
[58.2659, -54.6297, -25.1949, 17.9136]
[58.2659, -54.6297, -19.7738, 12.4926]
[61.0763, -54.6297, -22.5842, 12.4926]
[54.8358, -54.6297, -16.3437, 12.4926]
[48.8364, -54.6297, -10.3443, 12.4926]
[48.8364, -54.6297, -5.36404, 7.51229]
[51.1813, -56.9746, -5.36404, 7.51229]
[51.1813, -56.9746, -9.5484, 11.6966]
[51.1813, -51.4617, -15.0612, 11.6966]
[51.1813, -54.5665, -15.0612, 14.8015]
[51.1813, -48.603, -15.0612, 8.83793]
[54.2239, -48.603, -18.1038, 8.83793]
[57.698, -48.603, -18.1038, 5.3638]
[57.698, -43.4544, -23.2524, 5.3638]
[57.698, -43.4544, -27.0888, 9.20015]
[57.698, -43.4544, -21.8143, 3.92568]
[57.698, -47.4443, -17.8244, 3.92568]
[57.698, -42.315, -22.9538, 3.92568]
[52.052, -42.315, -22.9538, 9.5717]
[55.5881, -42.315, -22.9538, 6.03564]
[49.4451, -42.315, -16.8108, 6.03564]
[49.4451, -42.315, -20.774, 9.99888]
[51.9981, -44.8679, -20.774, 9.99888]
[45.5152, -38.3851, -20.774, 9.99888]
[45.5152, -33.5204, -25.6386, 9.99888]
[45.5152, -37.8162, -21.3429, 9.99888]
[48.5455, -37.8162, -24.3732, 9.99888]
